segment_id,wellbore_chev_no_id,area_id,formation_id,bit_model_id,drillbit_size,min_depth,max_depth,rate_of_penetration,surface_weight_on_bit,surface_rpm
wellbore_chev_no_6_407,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12210,12239.5,108.4792512,69.41512146,150.2431587
wellbore_chev_no_6_408,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12240,12269.5,102.1463142,66.26735808,150.2322289
wellbore_chev_no_6_409,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12270,12299.5,93.41870867,70.07437604,150.2431641
wellbore_chev_no_6_410,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12300,12329.5,102.9594775,68.83263696,151.2923312
wellbore_chev_no_6_411,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12330,12359.5,104.1913807,69.65202802,151.5491603
wellbore_chev_no_6_412,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12360,12389.5,100.6093057,68.17070656,150.9508141
wellbore_chev_no_6_413,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12390,12419.5,103.691754,69.53726412,150.2240367
wellbore_chev_no_6_414,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12420,12449.5,103.2674575,69.38526713,150.2458888
wellbore_chev_no_6_415,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12450,12479.5,116.9291091,69.48743464,150.2759542
wellbore_chev_no_6_416,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12480,12509.5,98.18691381,67.85471102,150.221314
wellbore_chev_no_6_417,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12510,12539.5,112.6897653,70.61170718,158.0300542
wellbore_chev_no_6_418,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12540,12569.5,113.5359692,70.56438014,160.754098
wellbore_chev_no_6_419,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12570,12599.5,116.5438368,70.40932287,160.7431628
wellbore_chev_no_6_420,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12600,12629.5,112.8873297,70.52712046,160.7513611
wellbore_chev_no_6_421,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12630,12659.5,90.41327133,67.33015111,151.259566
wellbore_chev_no_6_422,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12660,12689.5,115.9708447,70.11264922,150.2704854
wellbore_chev_no_6_423,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12690,12719.5,102.6586011,68.63697936,153.9508156
wellbore_chev_no_6_424,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12720,12749.5,109.2844391,70.88032684,160.7404386
wellbore_chev_no_6_425,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12750,12779.5,99.78357251,68.33606758,160.7431714
wellbore_chev_no_6_426,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12780,12809.5,98.05220884,69.89073054,157.581958
wellbore_chev_no_6_427,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12810,12839.5,93.37022629,69.89770177,150.2732208
wellbore_chev_no_6_428,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12840,12869.5,99.34593684,70.68934352,159.7158493
wellbore_chev_no_6_429,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12870,12899.5,96.63787155,67.87731495,156.7158432
wellbore_chev_no_6_430,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12900,12929.5,104.2429161,69.12109566,150.2458972
wellbore_chev_no_6_431,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12930,12959.5,90.65791931,68.51864262,150.2240334
wellbore_chev_no_6_432,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12960,12989.5,89.70518837,68.88829091,150.262295
wellbore_chev_no_6_433,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12990,13019.5,88.78007075,68.20791594,148.6912486
wellbore_chev_no_6_434,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13020,13049.5,92.84529716,69.55038827,143.347724
wellbore_chev_no_6_435,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13050,13079.5,94.71392581,70.9755085,150.2677561
wellbore_chev_no_6_436,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13080,13109.5,100.1129899,71.11547839,150.259564
wellbore_chev_no_6_437,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13110,13139.5,101.4188094,70.8558108,150.2486272
wellbore_chev_no_6_438,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13140,13169.5,120.9979738,67.42297478,150.2349632
wellbore_chev_no_6_439,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13170,13199.5,125.1422338,71.22077942,150.2568275
wellbore_chev_no_6_440,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13200,13229.5,113.9607445,71.13974304,150.24316
wellbore_chev_no_6_441,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13230,13259.5,122.6377553,71.20390472,150.2732175
wellbore_chev_no_6_442,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13260,13289.5,122.655899,65.18197371,150.2431582
wellbore_chev_no_6_443,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13290,13319.5,132.6134244,71.10333748,149.9972679
wellbore_chev_no_6_444,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13320,13349.5,126.1747253,71.20928027,150.2541008
wellbore_chev_no_6_445,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13350,13379.5,118.7166103,71.04657682,150.2486277
wellbore_chev_no_6_446,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13380,13409.5,113.103486,67.57659906,150.2486247
wellbore_chev_no_6_447,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13410,13439.5,111.3062978,70.46627763,150.2377057
wellbore_chev_no_6_448,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13440,13469.5,105.434671,71.17088254,150.2595668
wellbore_chev_no_6_449,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13470,13499.5,100.3782201,71.15773989,150.2295029
wellbore_chev_no_6_450,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13500,13529.5,98.83597196,71.1043527,150.2595581
wellbore_chev_no_6_451,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13530,13559.5,103.488508,67.4059145,150.2759588
wellbore_chev_no_6_452,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13560,13589.5,103.2334923,67.45910778,150.2868904
wellbore_chev_no_6_453,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13590,13619.5,102.1398467,70.48762563,150.2513583
wellbore_chev_no_6_454,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13620,13649.5,100.4747331,70.5512146,150.2650281
wellbore_chev_no_6_455,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13650,13679.5,95.89980507,69.00025552,150.2267723
wellbore_chev_no_6_456,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13680,13709.5,101.7929155,70.28426056,150.2267665
wellbore_chev_no_6_457,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13710,13739.5,99.88757388,70.36364466,150.248628
wellbore_chev_no_6_458,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13740,13769.5,98.29421018,70.29817022,150.2704923
wellbore_chev_no_6_459,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13770,13799.5,101.184889,70.06634967,150.2486351
wellbore_chev_no_6_460,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13800,13829.5,106.5179784,65.53110097,150.2622958
wellbore_chev_no_6_461,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13830,13859.5,102.4326093,70.21450462,150.2458979
wellbore_chev_no_6_462,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13860,13889.5,101.2405142,70.27498093,150.229508
wellbore_chev_no_6_463,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13890,13919.5,98.52234968,69.23643239,150.2431646
wellbore_chev_no_6_464,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13920,13949.5,97.10466359,70.51754125,150.2404312
wellbore_chev_no_6_465,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13950,13979.5,99.93051325,71.32810593,150.2404368
wellbore_chev_no_6_466,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,13980,14009.5,99.05252724,71.10592391,150.2486326
wellbore_chev_no_6_467,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14010,14039.5,98.774219,70.87101485,150.2049044
wellbore_chev_no_6_468,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14040,14069.5,106.8214254,66.13956954,150.2732208
wellbore_chev_no_6_469,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14070,14099.5,107.4323289,67.55925446,150.2349681
wellbore_chev_no_6_470,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14100,14129.5,109.5042128,70.92043635,150.2240326
wellbore_chev_no_6_471,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14130,14159.5,108.6126461,70.94437675,150.2431651
wellbore_chev_no_6_472,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14160,14189.5,105.24776,68.35279833,150.2240362
wellbore_chev_no_6_473,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14190,14219.5,111.2612208,69.65302086,150.2486331
wellbore_chev_no_6_474,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14220,14249.5,112.4367638,69.71032308,150.2486331
wellbore_chev_no_6_475,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14250,14279.5,110.9891744,69.64910876,150.2459017
wellbore_chev_no_6_476,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14280,14309.5,110.9919355,67.44880021,150.2322334
wellbore_chev_no_6_477,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14310,14339.5,115.6467253,63.93728695,150.2622915
wellbore_chev_no_6_478,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14340,14369.5,117.2185983,67.60627575,150.2131134
wellbore_chev_no_6_479,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14370,14399.5,114.0951612,68.66173401,150.2622955
wellbore_chev_no_6_480,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14400,14429.5,118.1386063,68.8303613,150.2595632
wellbore_chev_no_6_481,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14430,14459.5,103.9106382,70.00250422,150.2294998
wellbore_chev_no_6_482,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14460,14489.5,112.4761241,69.96537298,150.2322337
wellbore_chev_no_6_483,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14490,14519.5,109.6480737,69.94421196,150.23224
wellbore_chev_no_6_484,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14520,14549.5,110.5660464,69.86604335,150.2458979
wellbore_chev_no_6_485,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14550,14579.5,101.1861286,66.65967662,150.2185763
wellbore_chev_no_6_486,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14580,14609.5,107.2106457,68.13576864,150.2240397
wellbore_chev_no_6_487,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14610,14639.5,117.8116343,70.27986234,150.2376951
wellbore_chev_no_6_488,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14640,14669.5,119.0065811,70.43040606,150.2622932
wellbore_chev_no_6_489,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14670,14699.5,123.1800985,68.05490672,150.2540957
wellbore_chev_no_6_490,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14700,14729.5,118.7082724,69.2577301,150.2568202
wellbore_chev_no_6_491,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14730,14759.5,116.1608721,69.3375632,150.2540962
wellbore_chev_no_6_492,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14760,14789.5,119.9223343,69.9698705,150.2786893
wellbore_chev_no_6_493,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14790,14819.5,112.3924035,68.64707031,150.2622902
wellbore_chev_no_6_494,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14820,14849.5,134.2623562,66.74195137,150.2240323
wellbore_chev_no_6_495,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14850,14879.5,117.6469156,68.85617638,150.2459015
wellbore_chev_no_6_496,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14880,14909.5,121.5409958,69.94883054,150.2267779
wellbore_chev_no_6_497,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14910,14939.5,112.0859524,68.64509309,150.2431636
wellbore_chev_no_6_498,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14940,14969.5,128.3941903,68.48734096,150.2306089
wellbore_chev_no_6_499,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,14970,14999.5,129.071772,68.82778271,150.2750754
wellbore_chev_no_6_500,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15000,15029.5,129.371255,68.57151553,150.2704895
wellbore_chev_no_6_501,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15030,15059.5,124.7265912,66.2528532,150.2295069
wellbore_chev_no_6_502,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15060,15089.5,117.4008654,68.28628775,150.2431671
wellbore_chev_no_6_503,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15090,15119.5,115.232946,69.53893649,150.2486267
wellbore_chev_no_6_504,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15120,15149.5,117.3189142,69.53138707,150.2431653
wellbore_chev_no_6_505,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15150,15179.5,113.4267689,69.49289729,150.2431671
wellbore_chev_no_6_506,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15180,15209.5,110.743811,68.58083661,150.2213066
wellbore_chev_no_6_507,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15210,15239.5,116.6070985,69.41284498,150.262295
wellbore_chev_no_6_508,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15240,15269.5,116.2965244,68.70500081,150.2622866
wellbore_chev_no_6_509,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15270,15299.5,115.5020564,68.21172409,150.2404297
wellbore_chev_no_6_510,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15300,15329.5,113.7375343,67.75542444,149.7486318
wellbore_chev_no_6_511,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15330,15359.5,128.6279669,69.88550466,150.2595619
wellbore_chev_no_6_512,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15360,15389.5,121.701054,68.99582748,150.2486333
wellbore_chev_no_6_513,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15390,15419.5,113.0723877,68.29882571,150.2295046
wellbore_chev_no_6_514,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15420,15449.5,58.78845526,49.53066978,131.5437197
wellbore_chev_no_6_515,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15450,15479.5,56.55295664,50.76370093,130.7841515
wellbore_chev_no_6_516,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15480,15509.5,76.53414981,55.70290623,130.8989093
wellbore_chev_no_6_517,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15510,15539.5,80.32017899,59.84602153,130.9125684
wellbore_chev_no_6_518,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15540,15569.5,46.87819303,44.70010675,130.9207662
wellbore_chev_no_6_519,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15570,15599.5,49.43506902,49.05477123,130.9289637
wellbore_chev_no_6_520,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15600,15629.5,56.41185385,55.08142446,130.8989133
wellbore_chev_no_6_521,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15630,15659.5,62.61366596,58.39740988,130.9016363
wellbore_chev_no_6_522,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15660,15689.5,73.56266664,63.59524848,130.8961769
wellbore_chev_no_6_523,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15690,15719.5,65.9349165,59.84362316,130.904365
wellbore_chev_no_6_524,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15720,15749.5,68.1487222,60.23447075,130.8907214
wellbore_chev_no_6_525,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15750,15779.5,72.4875384,61.88005759,130.9180359
wellbore_chev_no_6_526,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15780,15809.5,75.25697759,66.77008451,130.8961797
wellbore_chev_no_6_527,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15810,15839.5,79.82413661,67.18842958,131.1256877
wellbore_chev_no_6_528,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15840,15869.5,89.72331429,65.14266911,130.887987
wellbore_chev_no_6_529,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15870,15899.5,76.64831066,57.74630807,130.8879845
wellbore_chev_no_6_530,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15900,15929.5,91.3150383,64.81546701,130.9098391
wellbore_chev_no_6_531,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15930,15959.5,88.5761584,63.82377446,130.9071093
wellbore_chev_no_6_532,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15960,15989.5,78.11042226,61.04247735,130.893453
wellbore_chev_no_6_533,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,15990,16019.5,92.27636019,62.60734329,130.904378
wellbore_chev_no_6_534,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,16020,16049.5,78.61568985,63.79009431,130.8852514
wellbore_chev_no_6_535,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,16050,16079.5,78.55049019,64.03688354,130.9016467
wellbore_chev_no_6_536,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,16080,16109.5,77.01117719,61.41934484,141.4972679
wellbore_chev_no_6_537,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,16110,16139.5,87.05878614,63.53032214,147.5928876
wellbore_chev_no_6_538,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,16140,16169.5,89.89603844,63.73781999,150.2458982
wellbore_chev_no_6_539,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,16170,16199.5,89.23550797,63.26729501,150.2486275
wellbore_chev_no_6_540,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,16200,16229.5,86.28307362,60.95223287,150.1611994
wellbore_chev_no_6_541,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,16230,16259.5,92.12854754,62.35589701,150.2376958
wellbore_chev_no_6_542,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,16260,16289.5,100.7421714,57.93201129,150.2431575
wellbore_chev_no_6_543,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,16290,16319.5,98.87464638,60.16161785,150.2404343
wellbore_chev_no_6_544,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,16320,16349.5,96.03199107,61.81436583,150.2267642
wellbore_chev_no_6_545,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,16350,16379.5,73.70141716,58.06914857,150.2513598
wellbore_chev_no_6_546,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,16380,16409.5,91.88243281,64.58449872,150.2431676
wellbore_chev_no_6_547,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,16410,16439.5,98.79116948,67.93238379,150.2458974
wellbore_chev_no_6_548,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,16440,16469.5,99.72269325,67.82024886,150.248628
wellbore_chev_no_6_549,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,16470,16499.5,95.3331871,65.20000559,150.2458941
wellbore_chev_no_6_550,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,16500,16529.5,101.0126227,66.73709863,150.2486272
wellbore_chev_no_6_551,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,16530,16559.5,95.51199188,64.7544707,150.2458995
wellbore_chev_no_6_552,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,16560,16589.5,100.2852324,58.01557318,150.248631
wellbore_chev_no_6_553,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,16590,16619.5,65.5509304,48.98226255,150.2568293
